Triazine_ID,SMILES,MolWt,LogP,TPSA,HBD,HBA,RotatableBonds,AromaticRings,n_triazine_rings,mol,PAINS,PAINS_Alert,BRENK,BRENK_Alert,NIH,NIH_Alert,ZINC,ZINC_Alert,Alert_Count,Has_Hydrazine,Has_Acyl_Hydrazide
TRZ02417,COc1ccc(-c2cc(-c3nnc(C)c(C)n3)c3ccc(C)cc3n2)cc1OC,386.46,4.7,70.02,0,6,4,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2BBC0>,False,,False,,False,,False,,0,False,False
TRZ02418,Cc1nnc(-c2c(-c3ccccc3)c(-c3ccccc3)nn3nnnc23)nc1C,380.42,3.32,94.64,0,7,3,5,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2BC30>,False,,False,,False,,False,,0,False,False
TRZ02420,CSc1c(C#N)c(-c2ccccc2)nn1Cc1nnc(C)c(C)n1,336.42,2.99,80.28,0,6,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2BCA0>,False,,False,,False,,False,,0,False,False
TRZ02421,Cc1nnc(C(CC(C)C)NC(=O)Cc2ccsc2)nc1C,318.45,3.0,67.77,1,5,6,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2BD10>,False,,False,,False,,False,,0,False,False
TRZ02422,Cc1nnc(CSCCS(=O)(=O)c2ccccc2)nc1C,323.44,2.2,72.81,0,6,6,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2BD80>,False,,True,Aliphatic_long_chain,False,,False,,1,False,False
TRZ02423,Cc1nnc(-c2cncc(C#CCN(C)C)c2)nc1C,267.34,1.46,54.8,0,5,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2BDF0>,False,,True,triple_bond,False,,False,,1,False,False
TRZ02424,Cc1nnc(CSCCCN2CCN(c3cccc(Cl)c3)CC2)nc1C,391.97,3.59,45.15,0,6,7,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2BE60>,False,,True,Aliphatic_long_chain,False,,False,,1,False,False
TRZ02425,Cc1nnc(C2CCN(Cc3cccnc3)CC2)nc1C,283.38,2.26,54.8,0,5,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2BED0>,False,,False,,False,,False,,0,False,False
TRZ02426,Cc1nnc(Cn2nnc(-c3ccccc3Oc3ccc(Cl)cc3Cl)n2)nc1C,428.28,4.29,91.5,0,7,5,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2BF40>,False,,False,,False,,False,,0,False,False
TRZ02427,Cc1nnc(Cc2sc3ccc(Cl)cc3c2C)nc1C,303.82,4.26,38.67,0,4,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C040>,False,,False,,False,,False,,0,False,False
TRZ02428,Cc1nnc(CSCC(=O)Nc2ccc(C(C)(C)C)cc2)nc1C,344.48,3.66,67.77,1,5,5,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C0B0>,False,,False,,False,,False,,0,False,False
TRZ02429,Cc1nnc(C(Oc2ccccc2)Oc2ccccc2)nc1C,307.35,3.65,57.13,0,5,5,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C120>,False,,True,het-C-het_not_in_ring,True,non_ring_acetal,False,,2,False,False
TRZ02430,Cc1nnc(CC2(c3ccccc3)CCOC(C)(C)C2)nc1C,311.43,3.56,47.9,0,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C190>,False,,False,,False,,False,,0,False,False
TRZ02431,Cc1nnc(C(=O)Nc2nc(-c3ccc(Br)cc3)cs2)nc1C,390.27,3.63,80.66,1,6,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C200>,False,,False,,False,,False,,0,False,False
TRZ02432,Cc1nnc(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1C,341.42,1.53,63.61,0,7,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C270>,False,,False,,False,,False,,0,False,False
TRZ02433,COc1ccc(OC)c(CN2CCCC(c3nnc(C)c(C)n3)C2)c1,342.44,2.89,60.37,0,6,5,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C2E0>,False,,False,,False,,False,,0,False,False
TRZ02434,CCCOc1ccc(-c2cn(Cc3nnc(C)c(C)n3)cn2)cc1,323.4,3.19,65.72,0,5,6,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C350>,False,,False,,False,,False,,0,False,False
TRZ02435,Cc1nnc(C(C)Oc2ccccc2Br)nc1C,308.18,3.39,47.9,0,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C3C0>,False,,False,,False,,False,,0,False,False
TRZ02436,CCC(Oc1cccc(Br)c1)c1nnc(C)c(C)n1,322.21,3.78,47.9,0,4,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C430>,False,,False,,False,,False,,0,False,False
TRZ02437,Cc1nnc(C(C)Oc2cccc3cccnc23)nc1C,280.33,3.18,60.79,0,5,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C4A0>,False,,False,,False,,False,,0,False,False
TRZ02438,Cc1nnc(C(NS(=O)(=O)c2ccc(Cl)cc2)C(C)C)nc1C,354.86,2.82,84.84,1,5,5,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C510>,False,,False,,False,,False,,0,False,False
TRZ02439,Cc1ccc(N2CC(c3nnc(C)c(C)n3)CC2=O)cc1,282.35,2.32,58.98,0,4,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C580>,False,,False,,False,,False,,0,False,False
TRZ02440,COc1cc(C(=O)NC(C)c2nnc(C)c(C)n2)cc(OC)c1OC,346.39,2.01,95.46,1,7,6,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C5F0>,False,,False,,False,,False,,0,False,False
TRZ02441,Cc1ccc(N)c(C(NCc2nnc(C)c(C)n2)c2ccccc2)c1,333.44,3.26,76.72,2,5,5,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C660>,False,,True,aniline,False,,False,,1,False,False
TRZ02442,CC(=O)Nc1ccc(Br)cc1C(NCc1nnc(C)c(C)n1)c1ccccc1,440.35,4.09,79.8,2,5,6,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C6D0>,False,,False,,False,,False,,0,False,False
TRZ02444,Cc1nnc(CNC(c2cc(Br)ccc2N)c2ccccc2Cl)nc1C,432.75,4.37,76.72,2,5,5,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C740>,False,,True,aniline,False,,False,,1,False,False
TRZ02445,CCCC(Oc1ccc(Br)cc1)c1nnc(C)c(C)n1,336.23,4.17,47.9,0,4,5,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C7B0>,False,,False,,False,,False,,0,False,False
TRZ02446,COc1ccc(Cc2nc3ccccc3n2Cc2nnc(C)c(C)n2)cc1OC,389.46,3.49,74.95,0,6,6,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C820>,False,,False,,False,,False,,0,False,False
TRZ02447,C=C(C)Cn1c(SCc2nnc(C)c(C)n2)nnc1-c1ccc(Br)cc1,431.36,4.38,69.38,0,6,6,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C890>,False,,True,isolated_alkene,False,,False,,1,False,False
TRZ02448,Cc1ccc(NC(=O)C2CCC(C)(c3nnc(C)c(C)n3)C2(C)C)cc1,352.48,4.13,67.77,1,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C900>,False,,False,,False,,False,,0,False,False
TRZ02449,COc1ccc(C(=O)NC(c2nnc(C)c(C)n2)C23CC4CC(CC(C4)C2)C3)cc1,406.53,4.18,77.0,1,5,5,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C970>,False,,False,,False,,False,,0,False,False
TRZ02450,Cc1nnc(C(NC(=O)c2ccc([N+](=O)[O-])cc2)C23CC4CC(CC(C4)C2)C3)nc1C,421.5,4.08,110.91,1,6,5,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2C9E0>,False,,True,nitro_group,False,,False,,1,False,False
TRZ02451,Cc1nnc(C2(C)NC(C)(C)Cc3ccccc32)nc1C,282.39,2.68,50.7,1,4,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2CA50>,False,,False,,False,,False,,0,False,False
TRZ02452,Cc1nnc(-c2nc(C3CCCCC3)[nH]c2C2CCCCC2)nc1C,339.49,4.97,67.35,1,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2CAC0>,False,,False,,False,,False,,0,False,False
TRZ02453,Cc1nnc(-c2cnc(C3CCCC3)[nH]2)nc1C,243.31,2.54,67.35,1,4,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2CB30>,False,,False,,False,,False,,0,False,False
TRZ02454,Cc1nnc(-c2nc(C3CCCC3)[nH]c2C2CCCC2)nc1C,311.43,4.19,67.35,1,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2CBA0>,False,,False,,False,,False,,0,False,False
TRZ02455,Cc1nnc(-c2cnc(C(C)(C)C)[nH]2)nc1C,231.3,2.18,67.35,1,4,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2CC10>,False,,False,,False,,False,,0,False,False
TRZ02456,Cc1nnc(-c2nc(C(C)(C)C)[nH]c2C(C)(C)C)nc1C,287.41,3.47,67.35,1,4,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2CC80>,False,,False,,False,,False,,0,False,False
TRZ02457,Cc1nnc(-c2cnc(C(C)C)[nH]2)nc1C,217.28,2.0,67.35,1,4,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2CCF0>,False,,False,,False,,False,,0,False,False
TRZ02458,CCCCOc1ccccc1C(=O)NCc1nnc(C)c(C)n1,314.39,2.6,77.0,1,5,7,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2CD60>,False,,True,Aliphatic_long_chain,False,,False,,1,False,False
TRZ02459,Cc1nnc(C2(C)NC3(CCCCC3)Cc3ccccc32)nc1C,322.46,3.6,50.7,1,4,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2CDD0>,False,,False,,False,,False,,0,False,False
TRZ02460,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1Cc1nnc(C)c(C)n1,377.88,4.8,54.27,0,5,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2CE40>,False,,False,,False,,False,,0,False,False
TRZ02461,Cc1nnc(CNC(C)c2ccccc2)nc1C,242.33,2.34,50.7,1,4,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2CEB0>,False,,False,,False,,False,,0,False,False
TRZ02462,Cc1nnc(C(Cc2ccccc2)NC(=O)C=[N+]=[N-])nc1C,296.33,1.19,104.17,1,4,5,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2CF20>,True,azo_A(324),True,diazo_group,True,diazo_carbonyl,False,,3,False,False
TRZ02463,Cc1nnc(CCCSc2nc3ccccc3s2)nc1C,316.46,3.82,51.56,0,6,5,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2CF90>,False,,True,Aliphatic_long_chain,False,,False,,1,False,False
TRZ02464,Cc1nnc(C(C)Oc2ccc(C#N)cc2)nc1C,254.29,2.5,71.69,0,5,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D000>,False,,False,,False,,False,,0,False,False
TRZ02465,CCOc1ccc(OC(C)c2nnc(C)c(C)n2)cc1,273.34,3.03,57.13,0,5,5,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D070>,False,,False,,False,,False,,0,False,False
TRZ02466,Cc1nnc(C2CCN(C(=O)c3ccc(C(C)(C)C)cc3)CC2)nc1C,352.48,3.81,58.98,0,4,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D0E0>,False,,False,,False,,False,,0,False,False
TRZ02467,COc1ccc(CN2CCCC(c3nnc(C)c(C)n3)C2)cc1,312.42,2.88,51.14,0,5,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D150>,False,,False,,False,,False,,0,False,False
TRZ02468,Cc1ccc(-c2nnc(-c3cc(-c4nnc(C)c(C)n4)c(C)nc3C)o2)cc1,372.43,4.19,90.48,0,7,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D1C0>,False,,False,,False,,False,,0,False,False
TRZ02470,Cc1nnc(CCCNc2ccc(Cl)cc2)nc1C,276.77,3.19,50.7,1,4,5,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D230>,False,,True,Aliphatic_long_chain,False,,False,,1,False,False
TRZ02471,Cc1nnc(-c2cc3sc(Cl)cc3[nH]2)nc1C,264.74,3.35,54.46,1,4,1,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D2A0>,False,,False,,False,,False,,0,False,False
TRZ02472,Cc1nnc(C(C)Oc2ccc3c(C)cc(=O)oc3c2)nc1C,311.34,3.04,78.11,0,6,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D310>,False,,True,cumarine,False,,False,,1,False,False
TRZ02473,Cc1nnc(C2CCCN(S(=O)(=O)c3cccs3)C2)nc1C,338.46,2.12,76.05,0,6,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D380>,False,,False,,False,,False,,0,False,False
TRZ02474,CCc1sc(-c2nnc(C)c(C)n2)cc1C,233.34,3.09,38.67,0,4,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D3F0>,False,,False,,False,,False,,0,False,False
TRZ02475,Cc1ccccc1-n1nnnc1SCc1nnc(C)c(C)n1,313.39,2.06,82.27,0,7,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D460>,False,,False,,False,,False,,0,False,False
TRZ02476,Cc1ccccc1C(=O)NC(CCc1nnc(C)c(C)n1)c1nnc(C)c(C)n1,391.48,2.7,106.44,1,7,6,3,2,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D4D0>,False,,False,,False,,False,,0,False,False
TRZ02477,Cc1nnc(-c2n[nH]c(C)c2[N+](=O)[O-])nc1C,234.22,1.1,110.49,1,6,2,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D540>,False,,True,nitro_group,False,,False,,1,False,False
TRZ02478,Cc1nnc(-c2cc(-c3ccc([N+](=O)[O-])cc3)nc3ccccc23)nc1C,357.37,4.28,94.7,0,6,3,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D5B0>,False,,True,nitro_group,False,,False,,1,False,False
TRZ02480,Cc1nnc(-c2ccccc2NC(=O)C23CC4CC(CC(C4)C2)C3)nc1C,362.48,4.31,67.77,1,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D620>,False,,False,,False,,False,,0,False,False
TRZ02481,Cc1nnc(CC2=Nn3c(nnc3-c3ccc(Cl)cc3)SC2)nc1C,371.86,2.95,81.74,0,7,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D690>,False,,False,,False,,False,,0,False,False
TRZ02482,Cc1nnc(-c2ccc(OCC(O)CN3CCN(c4ccccc4)CC3)cc2)nc1C,419.53,2.72,74.61,1,7,7,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D700>,False,,False,,False,,False,,0,False,False
TRZ02483,COc1ccc(C=C2Oc3cc(OCc4nnc(C)c(C)n4)ccc3C2=O)cc1,389.41,3.69,83.43,0,7,5,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D770>,False,,True,Michael_acceptor_1,False,,False,,1,False,False
TRZ02484,COc1cccc(C=C2Oc3cc(OCc4nnc(C)c(C)n4)ccc3C2=O)c1OC,419.44,3.7,92.66,0,8,6,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D7E0>,False,,True,Michael_acceptor_1,False,,False,,1,False,False
TRZ02485,Cc1cc(OCc2nnc(C)c(C)n2)no1,220.23,1.36,73.93,0,6,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D850>,False,,False,,False,,False,,0,False,False
TRZ02486,Cc1nnc(Cc2cc(=O)n(CC(C)C)[nH]2)nc1C,261.33,1.23,76.46,1,4,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D8C0>,False,,False,,False,,False,,0,False,False
TRZ02487,CCN(CC)S(=O)(=O)c1ccc(C(=O)NCc2nnc(C)c(C)n2)cc1,377.47,1.45,105.15,1,6,7,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D930>,False,,False,,False,,False,,0,False,False
TRZ02488,Cc1nnc(C(C)Oc2ccc(C(=O)c3ccccc3)cc2)nc1C,333.39,3.86,64.97,0,5,5,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2D9A0>,False,,False,,False,,False,,0,False,False
TRZ02489,Cc1ccc2nc(-c3ccsc3)c(NCc3nnc(C)c(C)n3)n2c1,350.45,3.79,68.0,1,6,4,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2DA10>,False,,False,,False,,False,,0,False,False
TRZ02490,Cc1nnc(CCC2(c3ccccc3)CCCC/C2=N\O)nc1C,324.43,3.76,71.26,1,5,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2DA80>,False,,True,imine_1,True,oxime,False,,2,False,False
TRZ02491,Cc1nnc(CO/N=C\c2ccc(Cl)cc2Cl)nc1C,311.17,3.35,60.26,0,5,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2DAF0>,False,,True,imine_1,False,,False,,1,False,False
TRZ02494,Cc1nnc(CSc2nnc3c(n2)[nH]c2ccccc23)nc1C,323.39,2.6,93.13,1,7,3,4,2,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2DBD0>,False,,False,,False,,False,,0,False,False
TRZ02495,CCCOc1ccc(-c2nnc(C)c(C)n2)c(O)c1,259.31,2.65,68.13,1,5,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2DC40>,False,,False,,False,,False,,0,False,False
TRZ02496,Cc1nnc(-c2ccc(OC(C)C)cc2O)nc1C,259.31,2.65,68.13,1,5,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2DCB0>,False,,False,,False,,False,,0,False,False
TRZ02497,Cc1nnc(-c2ccc(OCc3ccccc3)cc2O)nc1C,307.35,3.44,68.13,1,5,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2DD20>,False,,False,,False,,False,,0,False,False
TRZ02498,CCOc1ccc(O)c(-c2nnc(C)c(C)n2)c1,245.28,2.26,68.13,1,5,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2DD90>,False,,False,,False,,False,,0,False,False
TRZ02499,CCCOc1ccc(O)c(-c2nnc(C)c(C)n2)c1,259.31,2.65,68.13,1,5,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2DE00>,False,,False,,False,,False,,0,False,False
TRZ02500,CCC(C)Oc1ccc(O)c(-c2nnc(C)c(C)n2)c1,273.34,3.04,68.13,1,5,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2DE70>,False,,False,,False,,False,,0,False,False
TRZ02501,CCCCCOc1ccc(O)c(-c2nnc(C)c(C)n2)c1,287.36,3.43,68.13,1,5,6,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2DEE0>,False,,True,Aliphatic_long_chain,False,,False,,1,False,False
TRZ02502,CCCC(C)Oc1ccc(O)c(-c2nnc(C)c(C)n2)c1,287.36,3.43,68.13,1,5,5,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2DF50>,False,,False,,False,,False,,0,False,False
TRZ02503,CCCCCCOc1ccc(O)c(-c2nnc(C)c(C)n2)c1,301.39,3.82,68.13,1,5,7,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2DFC0>,False,,True,Aliphatic_long_chain,False,,False,,1,False,False
TRZ02504,Cc1nnc(CNc2nc3ccccc3s2)nc1C,271.35,2.71,63.59,1,6,3,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E030>,False,,False,,False,,False,,0,False,False
TRZ02505,Cc1ccc(-c2nnc(CCc3nnc(C)c(C)n3)o2)cc1,295.35,2.63,77.59,0,6,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E0A0>,False,,False,,False,,False,,0,False,False
TRZ02506,Cc1ccccc1-c1nnc(SCc2nnc(C)c(C)n2)n1-c1ccccc1,388.5,4.34,69.38,0,6,5,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E110>,False,,False,,False,,False,,0,False,False
TRZ02507,Cc1nnc(CO/N=C/c2ccc(Cl)cc2Cl)nc1C,311.17,3.35,60.26,0,5,4,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E180>,False,,True,imine_1,False,,False,,1,False,False
TRZ02508,Cc1ccc(NCc2nnc(SCc3nnc(C)c(C)n3)n2-c2ccccc2)cc1,417.54,4.28,81.41,1,7,7,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E1F0>,False,,False,,False,,False,,0,False,False
TRZ02509,Cc1nnc(CSc2nnc(CNc3ccccc3)n2-c2ccccc2)nc1C,403.52,3.97,81.41,1,7,7,4,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E260>,False,,False,,False,,False,,0,False,False
TRZ02510,COc1cccc2c(=O)c(-c3nnc(C)c(C)n3)c[nH]c12,282.3,2.01,80.76,1,5,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E2D0>,False,,False,,False,,False,,0,False,False
TRZ02511,Cc1nnc(-c2sc3nc4n(c(=N)c3c2C)CCC4)nc1C,312.4,2.3,80.34,1,6,1,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E340>,False,,False,,False,,False,,0,False,False
TRZ02514,Cc1nnc(-c2[nH]c(C)c(C(=O)NC3CCCCC3)c2C)nc1C,327.43,3.16,83.56,2,4,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E3B0>,False,,False,,False,,False,,0,False,False
TRZ02515,Cc1nnc(-c2cc(SCc3ccccc3)ccn2)nc1C,308.41,3.84,51.56,0,5,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E420>,False,,False,,False,,False,,0,False,False
TRZ02516,Cc1nnc(-c2cc(SCc3cccc(Cl)c3)ccn2)nc1C,342.86,4.5,51.56,0,5,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E490>,False,,False,,False,,False,,0,False,False
TRZ02517,Cc1nnc(-c2cc(SCc3ccc(Cl)cc3)ccn2)nc1C,342.86,4.5,51.56,0,5,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E500>,False,,False,,False,,False,,0,False,False
TRZ02518,Cc1nnc(-c2cc(SCc3cccc(Br)c3)ccn2)nc1C,387.31,4.61,51.56,0,5,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E570>,False,,False,,False,,False,,0,False,False
TRZ02519,Cc1nnc(-c2cc(SCc3ccc(Br)cc3)ccn2)nc1C,387.31,4.61,51.56,0,5,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E5E0>,False,,False,,False,,False,,0,False,False
TRZ02520,Cc1cccc(CSc2ccnc(-c3nnc(C)c(C)n3)c2)c1,322.44,4.15,51.56,0,5,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E650>,False,,False,,False,,False,,0,False,False
TRZ02521,Cc1ccc(CSc2ccnc(-c3nnc(C)c(C)n3)c2)cc1,322.44,4.15,51.56,0,5,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E6C0>,False,,False,,False,,False,,0,False,False
TRZ02522,Cc1nnc(-c2cc(SCc3cccc(C#N)c3)ccn2)nc1C,333.42,3.71,75.35,0,6,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E730>,False,,False,,False,,False,,0,False,False
TRZ02523,COc1cccc(CSc2ccnc(-c3nnc(C)c(C)n3)c2)c1,338.44,3.85,60.79,0,6,5,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E7A0>,False,,False,,False,,False,,0,False,False
TRZ02524,Cc1cc(C)c(-c2nnc(C)c(C)n2)[nH]1,202.26,2.1,54.46,1,3,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E810>,False,,False,,False,,False,,0,False,False
TRZ02525,CCOC(=O)c1cc(-c2ccccc2)n(Cc2nnc(C)c(C)n2)c1C,350.42,3.49,69.9,0,5,5,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E880>,False,,False,,False,,False,,0,False,False
TRZ02526,CCOC(=O)c1c(C)c(-c2ccccc2)n(Cc2nnc(C)c(C)n2)c1C,364.45,3.8,69.9,0,5,5,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E8F0>,False,,False,,False,,False,,0,False,False
TRZ02527,CCOC(=O)c1cc(-c2ccc(C)cc2)n(CCc2nnc(C)c(C)n2)c1C,378.48,3.99,69.9,0,5,6,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E960>,False,,False,,False,,False,,0,False,False
TRZ02528,CCOC(=O)c1cc(-c2ccc([N+](=O)[O-])cc2)n(Cc2nnc(C)c(C)n2)c1C,395.42,3.4,113.04,0,7,6,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2E9D0>,False,,True,nitro_group,False,,False,,1,False,False
TRZ02529,CCOC(=O)c1cc(-c2ccc(C)cc2)n(Cc2nnc(C)c(C)n2)c1C,364.45,3.8,69.9,0,5,5,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2EA40>,False,,False,,False,,False,,0,False,False
TRZ02530,CCOC(=O)c1c(C)[nH]c(-c2nnc(C)c(C)n2)c1C,274.32,2.28,80.76,1,5,3,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2EAB0>,False,,False,,False,,False,,0,False,False
TRZ02531,CCOC(=O)c1cc(-c2ccc(Cl)cc2)n(Cc2nnc(C)c(C)n2)c1C,384.87,4.14,69.9,0,5,5,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2EB20>,False,,False,,False,,False,,0,False,False
TRZ02532,Cc1nc(-c2ccc(Cl)cc2)ccc1-c1nnc(C)c(C)n1,310.79,4.18,51.56,0,4,2,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2EB90>,False,,False,,False,,False,,0,False,False
TRZ02533,Cc1nnc(-c2c(O)c3c([nH]c2=O)CCCC3)nc1C,272.31,1.43,91.76,2,5,1,2,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2EC00>,False,,False,,False,,False,,0,False,False
TRZ02534,Cc1nnc(CN2C(=O)NC(=O)C2(c2ccccc2)c2ccccc2)nc1C,373.42,2.48,88.08,1,5,4,3,1,<rdkit.Chem.rdchem.Mol object at 0x000002BD2AF2EC70>,False,,True,hydantoin,False,,False,,1,False,False
