Triazine_ID,SMILES,Source_Hydrazide_SMILES
TRZ00194,Cc1nnc(-c2ccnc(Br)c2)nc1C,C1=CN=C(C=C1C(=O)NN)Br
TRZ00195,Cc1nnc(-c2ccc(Br)o2)nc1C,C1=C(OC(=C1)Br)C(=O)NN
TRZ00196,Cc1nnc(-c2ccc(-c3ccccc3)cc2)nc1C,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NN
TRZ00197,COc1cccc(-c2nnc(C)c(C)n2)c1,COC1=CC=CC(=C1)C(=O)NN
TRZ00198,Cc1ccccc1-c1nnc(C)c(C)n1,CC1=CC=CC=C1C(=O)NN
TRZ00199,Cc1nnc(-c2ccc3c(c2)OCO3)nc1C,C1OC2=C(O1)C=C(C=C2)C(=O)NN
TRZ00200,Cc1nnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc1C,C1=C(C=C(C=C1C(F)(F)F)C(F)(F)F)C(=O)NN
TRZ00201,Cc1nnc(-c2ccccc2Br)nc1C,C1=CC=C(C(=C1)C(=O)NN)Br
TRZ00202,Cc1nnc(-c2ccc3ccccc3c2)nc1C,C1=CC=C2C=C(C=CC2=C1)C(=O)NN
TRZ00203,Cc1nnc(-c2ccccc2F)nc1C,C1=CC=C(C(=C1)C(=O)NN)F
TRZ00204,Cc1cccc(-c2nnc(C)c(C)n2)c1O,CC1=C(C(=CC=C1)C(=O)NN)O
TRZ00205,Cc1nnc(Cc2ccc3ccccc3c2)nc1C,C1=CC=C2C=C(C=CC2=C1)CC(=O)NN
TRZ00206,Cc1nnc(CSc2nc3ccccc3s2)nc1C,C1=CC=C2C(=C1)N=C(S2)SCC(=O)NN
TRZ00207,Cc1nnc(-c2ccc(Cl)c(Cl)c2)nc1C,C1=CC(=C(C=C1C(=O)NN)Cl)Cl
TRZ00208,Cc1nnc(-c2cc3ccccc3s2)nc1C,C1=CC=C2C(=C1)C=C(S2)C(=O)NN
TRZ00209,Cc1nnc(-c2ccc(C(F)(F)F)cc2)nc1C,C1=CC(=CC=C1C(=O)NN)C(F)(F)F
TRZ00210,Cc1nnc(-c2cccc(Br)c2)nc1C,C1=CC(=CC(=C1)Br)C(=O)NN
TRZ00211,Cc1nnc(-c2nonc2N)nc1C,C1(=NON=C1N)C(=O)NN
TRZ00212,Cc1nnc(CSc2nc3ccccc3[nH]2)nc1C,C1=CC=C2C(=C1)NC(=N2)SCC(=O)NN
TRZ00213,COc1ccc(OCc2nnc(C)c(C)n2)cc1,COC1=CC=C(C=C1)OCC(=O)NN
TRZ00214,Cc1ccc(OCc2nnc(C)c(C)n2)cc1,CC1=CC=C(C=C1)OCC(=O)NN
TRZ00215,Cc1ccccc1OCc1nnc(C)c(C)n1,CC1=CC=CC=C1OCC(=O)NN
TRZ00216,Cc1nnc(-c2cccc3cc[nH]c23)nc1C,C1=CC2=C(C(=C1)C(=O)NN)NC=C2
TRZ00217,Cc1nnc(COc2ccc3ccccc3c2)nc1C,C1=CC=C2C=C(C=CC2=C1)OCC(=O)NN
TRZ00218,Cc1nnc(-c2cc(-c3ccccc3)n[nH]2)nc1C,C1=CC=C(C=C1)C2=NNC(=C2)C(=O)NN
TRZ00219,Cc1nnc(-c2cn(C)c3ccccc23)nc1C,CN1C=C(C2=CC=CC=C21)C(=O)NN
TRZ00220,Cc1nnc(-c2ccc(OCc3ccccc3)cc2)nc1C,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(=O)NN
TRZ00221,Cc1nnc(-c2n[nH]c3c2CCCC3)nc1C,C1CCC2=C(C1)C(=NN2)C(=O)NN
TRZ00222,Cc1nnc(-c2cc3cc(F)ccc3[nH]2)nc1C,C1=CC2=C(C=C1F)C=C(N2)C(=O)NN
TRZ00223,Cc1nnc(C(C)Oc2ccc(Cl)cc2Cl)nc1C,CC(C(=O)NN)OC1=C(C=C(C=C1)Cl)Cl
TRZ00224,Cc1cc(-c2nnc(C)c(C)n2)ccc1[N+](=O)[O-],CC1=C(C=CC(=C1)C(=O)NN)[N+](=O)[O-]
TRZ00225,COc1ccc(-c2nnc(C)c(C)n2)cc1OC,COC1=C(C=C(C=C1)C(=O)NN)OC
TRZ00226,Cc1ccccc1-c1c(-c2nnc(C)c(C)n2)[nH]c2ccc(S(N)(=O)=O)cc12,CC1=CC=CC=C1C2=C(NC3=C2C=C(C=C3)S(=O)(=O)N)C(=O)NN
TRZ00227,Cc1cccc(-c2c(-c3nnc(C)c(C)n3)[nH]c3ccc(S(N)(=O)=O)cc23)c1,CC1=CC(=CC=C1)C2=C(NC3=C2C=C(C=C3)S(=O)(=O)N)C(=O)NN
TRZ00228,Cc1ccc(-c2c(-c3nnc(C)c(C)n3)[nH]c3ccc(S(N)(=O)=O)cc23)cc1,CC1=CC=C(C=C1)C2=C(NC3=C2C=C(C=C3)S(=O)(=O)N)C(=O)NN
TRZ00229,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccccc2F)nc1C,C1=CC=C(C(=C1)C2=C(NC3=C2C=C(C=C3)S(=O)(=O)N)C(=O)NN)F
TRZ00230,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2cccc(F)c2)nc1C,C1=CC(=CC(=C1)F)C2=C(NC3=C2C=C(C=C3)S(=O)(=O)N)C(=O)NN
TRZ00231,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccc(F)cc2)nc1C,C1=CC(=CC=C1C2=C(NC3=C2C=C(C=C3)S(=O)(=O)N)C(=O)NN)F
TRZ00232,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccccc2Cl)nc1C,C1=CC=C(C(=C1)C2=C(NC3=C2C=C(C=C3)S(=O)(=O)N)C(=O)NN)Cl
TRZ00233,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2cccc(Cl)c2)nc1C,C1=CC(=CC(=C1)Cl)C2=C(NC3=C2C=C(C=C3)S(=O)(=O)N)C(=O)NN
TRZ00234,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccc(Cl)cc2)nc1C,C1=CC(=CC=C1C2=C(NC3=C2C=C(C=C3)S(=O)(=O)N)C(=O)NN)Cl
TRZ00235,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccccc2Br)nc1C,C1=CC=C(C(=C1)C2=C(NC3=C2C=C(C=C3)S(=O)(=O)N)C(=O)NN)Br
TRZ00236,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2cccc(Br)c2)nc1C,C1=CC(=CC(=C1)Br)C2=C(NC3=C2C=C(C=C3)S(=O)(=O)N)C(=O)NN
TRZ00237,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccc(Br)cc2)nc1C,C1=CC(=CC=C1C2=C(NC3=C2C=C(C=C3)S(=O)(=O)N)C(=O)NN)Br
TRZ00238,Cc1nnc(-c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2c(F)c(F)c(F)c(F)c2F)nc1C,C1=CC2=C(C=C1S(=O)(=O)N)C(=C(N2)C(=O)NN)C3=C(C(=C(C(=C3F)F)F)F)F
TRZ00239,Cc1nnc(-c2nn(Cc3ccc(Cl)cc3Cl)c3ccccc23)nc1C,C1=CC=C2C(=C1)C(=NN2CC3=C(C=C(C=C3)Cl)Cl)C(=O)NN
TRZ00240,Cc1nnc(-c2nc(-c3ccc(C(C)(C)C)cc3)no2)nc1C,CC(C)(C)C1=CC=C(C=C1)C2=NOC(=N2)C(=O)NN
TRZ00241,Cc1cc(OCc2nnc(C)c(C)n2)cc(C)c1Cl,CC1=CC(=CC(=C1Cl)C)OCC(=O)NN
TRZ00242,Cc1nnc(Cc2nn[nH]n2)nc1C,C(C1=NNN=N1)C(=O)NN
TRZ00243,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1c1nnc(C)c(C)n1,CC1=CC(=CC(=C1C[C@@H](C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)NN)N)C)O
TRZ00244,Cc1nnc(Cn2c(=O)c(Cc3ccccc3)nc3ccccc32)nc1C,C1=CC=C(C=C1)CC2=NC3=CC=CC=C3N(C2=O)CC(=O)NN
TRZ00245,Cc1nnc(-c2cc3cc(OCc4ccccc4)ccc3n2C)nc1C,CN1C2=C(C=C(C=C2)OCC3=CC=CC=C3)C=C1C(=O)NN
TRZ00246,Cc1nnc(-c2ccc(OCc3nc4ccccc4[nH]3)cc2)nc1C,C1=CC=C2C(=C1)NC(=N2)COC3=CC=C(C=C3)C(=O)NN
TRZ00247,Cc1nnc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2cc(Cl)ccc2N)nc1C,C1=CC(=C(C=C1Cl)S(=O)(=O)C2=C(NC3=C2C=C(C=C3)Cl)C(=O)NN)N
TRZ00248,Cc1ccc(-c2cc(-c3nnc(C)c(C)n3)n[nH]2)o1,CC1=CC=C(O1)C2=CC(=NN2)C(=O)NN
TRZ00249,Cc1nnc(/C(=C\c2ccco2)NC(=O)c2ccco2)nc1C,C1=COC(=C1)/C=C(\C(=O)NN)/NC(=O)C2=CC=CO2
TRZ00250,Cc1nnc(-c2cc(C3CC3)nc3ccc(Br)cc23)nc1C,C1CC1C2=NC3=C(C=C(C=C3)Br)C(=C2)C(=O)NN
TRZ00251,Cc1ccc(-c2sc(-c3nnc(C)c(C)n3)c(C)c2C#N)cc1,CC1=CC=C(C=C1)C2=C(C(=C(S2)C(=O)NN)C)C#N
TRZ00252,Cc1nnc(-c2ccccc2C#Cc2ccccc2)nc1C,C1=CC=C(C=C1)C#CC2=CC=CC=C2C(=O)NN
TRZ00253,Cc1ccc([N+](=O)[O-])cc1NCc1nnc(C)c(C)n1,CC1=C(C=C(C=C1)[N+](=O)[O-])NCC(=O)NN
TRZ00254,Cc1nnc(-c2cc3ccccc3cc2NS(=O)(=O)c2ccccc2)nc1C,C1=CC=C(C=C1)S(=O)(=O)NC2=CC3=CC=CC=C3C=C2C(=O)NN
TRZ00255,Cc1nnc(-c2ccc(Cn3cc(Br)c(N)n3)cc2)nc1C,C1=CC(=CC=C1CN2C=C(C(=N2)N)Br)C(=O)NN
TRZ00256,Cc1cc(C)n2c(nc3ccccc32)c1-c1nnc(C)c(C)n1,CC1=CC(=C(C2=NC3=CC=CC=C3N12)C(=O)NN)C
TRZ00257,Cc1nnc(-c2cccc(Cn3nc(C)c(Cl)c3C)c2)nc1C,CC1=C(C(=NN1CC2=CC(=CC=C2)C(=O)NN)C)Cl
TRZ00258,Cc1nnc(-c2sc3nc(N4CCOCC4)c4c(c3c2N)CCCC4)nc1C,C1CCC2=C(C1)C3=C(N=C2N4CCOCC4)SC(=C3N)C(=O)NN
TRZ00259,Cc1nnc(-c2ccc(COc3ccc(C(C)(C)C)cc3)o2)nc1C,CC(C)(C)C1=CC=C(C=C1)OCC2=CC=C(O2)C(=O)NN
TRZ00260,Cc1nnc(Cc2nnc(N)s2)nc1C,C(C1=NN=C(S1)N)C(=O)NN
TRZ00261,COc1ccc(-c2c(-c3ccc(OCc4nnc(C)c(C)n4)cc3O)n[nH]c2C)cc1,CC1=C(C(=NN1)C2=C(C=C(C=C2)OCC(=O)NN)O)C3=CC=C(C=C3)OC
TRZ00262,Cc1nnc(-c2csc(-c3cccc(C(F)(F)F)c3)n2)nc1C,C1=CC(=CC(=C1)C(F)(F)F)C2=NC(=CS2)C(=O)NN
TRZ00263,CCOC(=O)c1c2ccc(OCc3nnc(C)c(C)n3)cc2n2ccccc12,CCOC(=O)C1=C2C=CC=CN2C3=C1C=CC(=C3)OCC(=O)NN
TRZ00264,Cc1cc(C(F)(F)F)n(-c2nc(-c3nnc(C)c(C)n3)cs2)n1,CC1=NN(C(=C1)C(F)(F)F)C2=NC(=CS2)C(=O)NN
TRZ00265,COc1ccc(OC)c(NC(=O)N[C@H](Cc2ccccc2)c2nnc(C)c(C)n2)c1,COC1=CC(=C(C=C1)OC)NC(=O)N[C@H](CC2=CC=CC=C2)C(=O)NN
TRZ00266,Cc1nnc(C(=O)Nc2ccc(O)cc2)nc1C,C1=CC(=CC=C1NC(=O)C(=O)NN)O
TRZ00267,CSc1ccc(/C=C(\NC(=O)c2ccccc2)c2nnc(C)c(C)n2)cc1,CSC1=CC=C(C=C1)/C=C(/C(=O)NN)\NC(=O)C2=CC=CC=C2
TRZ00268,Cc1nnc([C@H](Cc2ccccc2)NC(=O)NCCc2ccccc2)nc1C,C1=CC=C(C=C1)CCNC(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NN
TRZ00269,Cc1nnc(-c2sc(-c3ccc(Cl)cc3)cc2N)nc1C,C1=CC(=CC=C1C2=CC(=C(S2)C(=O)NN)N)Cl
TRZ00270,Cc1nnc(CSc2ncc(-c3ccccc3)[nH]2)nc1C,C1=CC=C(C=C1)C2=CN=C(N2)SCC(=O)NN
TRZ00271,Cc1nnc(-c2ccc(-n3c(C)ccc3C)s2)nc1C,CC1=CC=C(N1C2=CC=C(S2)C(=O)NN)C
TRZ00272,Cc1nnc(-c2ccc(CSc3nc4ccccc4[nH]3)cc2)nc1C,C1=CC=C2C(=C1)NC(=N2)SCC3=CC=C(C=C3)C(=O)NN
TRZ00273,Cc1nnc(-c2ccccc2OCCOc2ccccc2)nc1C,C1=CC=C(C=C1)OCCOC2=CC=CC=C2C(=O)NN
TRZ00274,CCN(CC)CCNS(=O)(=O)c1ccc(-c2nnc(C)c(C)n2)cc1,CCN(CC)CCNS(=O)(=O)C1=CC=C(C=C1)C(=O)NN
TRZ00275,Cc1cc(Br)c(OCc2nnc(C)c(C)n2)c2c1CCC2,CC1=CC(=C(C2=C1CCC2)OCC(=O)NN)Br
TRZ00276,Cc1nnc(-c2ncoc2-c2ccc(Cl)cc2)nc1C,C1=CC(=CC=C1C2=C(N=CO2)C(=O)NN)Cl
TRZ00277,Cc1nnc(-c2cc3c(s2)-c2cc(Cl)ccc2SC3)nc1C,C1C2=C(C3=C(S1)C=CC(=C3)Cl)SC(=C2)C(=O)NN
TRZ00278,Cc1nnc(-c2ccc(Oc3cc(Cl)cc(Cl)c3)o2)nc1C,C1=C(OC(=C1)OC2=CC(=CC(=C2)Cl)Cl)C(=O)NN
TRZ00279,Cc1cc(-c2nc(C)c(-c3nnc(C)c(C)n3)s2)no1,CC1=CC(=NO1)C2=NC(=C(S2)C(=O)NN)C
TRZ00280,Cc1nnc(-c2cccn(Cc3ccc(Cl)cc3Cl)c2=O)nc1C,C1=CN(C(=O)C(=C1)C(=O)NN)CC2=C(C=C(C=C2)Cl)Cl
TRZ00281,Cc1nnc(-c2cnn(-c3ccccc3)c2-n2cccc2)nc1C,C1=CC=C(C=C1)N2C(=C(C=N2)C(=O)NN)N3C=CC=C3
TRZ00282,Cc1nnc(-c2cc(C(C)(C)C)nn2Cc2ccc(F)cc2)nc1C,CC(C)(C)C1=NN(C(=C1)C(=O)NN)CC2=CC=C(C=C2)F
TRZ00283,Cc1nnc(CC2NCCN(Cc3ccccc3)C2=O)nc1C,C1CN(C(=O)C(N1)CC(=O)NN)CC2=CC=CC=C2
TRZ00284,Cc1csc(-c2nnc(C)c(C)n2)c1N(C)C,CC1=CSC(=C1N(C)C)C(=O)NN
TRZ00285,Cc1nnc(-c2oc3nc(-c4ccco4)cc(-c4ccco4)c3c2N)nc1C,C1=COC(=C1)C2=CC(=NC3=C2C(=C(O3)C(=O)NN)N)C4=CC=CO4
TRZ00286,Cc1nnc(-c2oc3nc(-c4ccccc4)cc(-c4ccco4)c3c2N)nc1C,C1=CC=C(C=C1)C2=NC3=C(C(=C2)C4=CC=CO4)C(=C(O3)C(=O)NN)N
TRZ00287,Cc1nnc(-c2scc(S(=O)(=O)C(C)C)c2Cl)nc1C,CC(C)S(=O)(=O)C1=CSC(=C1Cl)C(=O)NN
TRZ00288,Cc1nnc(CSCc2nc(-c3ccc(Cl)cc3)cs2)nc1C,C1=CC(=CC=C1C2=CSC(=N2)CSCC(=O)NN)Cl
TRZ00289,Cc1nnc(CSCc2nc(-c3ccccc3)cs2)nc1C,C1=CC=C(C=C1)C2=CSC(=N2)CSCC(=O)NN
TRZ00290,Cc1nnc(-c2cc3cc(OC(F)(F)F)ccc3[nH]2)nc1C,C1=CC2=C(C=C1OC(F)(F)F)C=C(N2)C(=O)NN
TRZ00291,Cc1nnc(CCN(Cc2ccco2)S(=O)(=O)c2ccc(Cl)cc2)nc1C,C1=COC(=C1)CN(CCC(=O)NN)S(=O)(=O)C2=CC=C(C=C2)Cl
TRZ00292,Cc1nnc(-c2cc(C34CC5CC(CC(C5)C3)C4)[nH]n2)nc1C,C1C2CC3CC1CC(C2)(C3)C4=CC(=NN4)C(=O)NN
TRZ00293,CCC(C)(C)C1CCc2[nH]nc(-c3nnc(C)c(C)n3)c2C1,CCC(C)(C)C1CCC2=C(C1)C(=NN2)C(=O)NN
TRZ00294,Cc1nnc(-c2ccc3c(c2)NC(=O)C(C)(C)O3)nc1C,CC1(C(=O)NC2=C(O1)C=CC(=C2)C(=O)NN)C
TRZ00295,Cc1nnc(-c2ccc(Cn3nc([N+](=O)[O-])c(Cl)c3C)o2)nc1C,CC1=C(C(=NN1CC2=CC=C(O2)C(=O)NN)[N+](=O)[O-])Cl
TRZ00296,Cc1nnc(-c2ccc(COc3cccc4ccccc34)o2)nc1C,C1=CC=C2C(=C1)C=CC=C2OCC3=CC=C(O3)C(=O)NN
TRZ00297,Cc1nnc(-c2ccc(OCC3CC(c4ccc(Cl)cc4)=NO3)cc2)nc1C,C1C(ON=C1C2=CC=C(C=C2)Cl)COC3=CC=C(C=C3)C(=O)NN
TRZ00298,Cc1nnc(C2COc3cc4ccccc4cc3O2)nc1C,C1C(OC2=CC3=CC=CC=C3C=C2O1)C(=O)NN
TRZ00299,Cc1nnc(Cn2c(-c3ccccc3)cc3ccccc32)nc1C,C1=CC=C(C=C1)C2=CC3=CC=CC=C3N2CC(=O)NN
TRZ00300,Cc1nnc(C(C)Nc2ccc(Cl)cc2)nc1C,CC(C(=O)NN)NC1=CC=C(C=C1)Cl
TRZ00301,COc1ccc2c(c1)CCC/C2=N\Nc1nc(-c2nnc(C)c(C)n2)cs1,COC1=CC2=C(C=C1)/C(=N/NC3=NC(=CS3)C(=O)NN)/CCC2
TRZ00302,Cc1nnc(-c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)nc1C,C1C2CC3CC1CC(C2)(C3)C4=CC(=NC5=CC=CC=C54)C(=O)NN
TRZ00303,Cc1nnc(-c2ccc(N3CCCCCC3)c([N+](=O)[O-])c2)nc1C,C1CCCN(CC1)C2=C(C=C(C=C2)C(=O)NN)[N+](=O)[O-]
TRZ00304,Cc1nnc(-c2c(O)c3cccc4c3n(c2=O)CCC4)nc1C,C1CC2=C3C(=CC=C2)C(=C(C(=O)N3C1)C(=O)NN)O
TRZ00305,Cc1nnc(CO/N=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)nc1C,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)/C=N/OCC(=O)NN
TRZ00306,COc1ccc(-c2cn[nH]c2-c2ccc(OCc3nnc(C)c(C)n3)cc2O)cc1,COC1=CC=C(C=C1)C2=C(NN=C2)C3=C(C=C(C=C3)OCC(=O)NN)O
TRZ00307,Cc1nnc(CNc2ccccc2Cl)nc1C,C1=CC=C(C(=C1)NCC(=O)NN)Cl
TRZ00308,Cc1nnc(-c2nc(N(C)C)nc(N(C)C)n2)nc1C,CN(C)C1=NC(=NC(=N1)C(=O)NN)N(C)C
TRZ00309,Cc1nnc(-c2ccc(Cn3cc(Cl)cn3)cc2)nc1C,C1=CC(=CC=C1CN2C=C(C=N2)Cl)C(=O)NN
TRZ00310,CCCn1c(=O)c2[nH]c(-c3ccc(OCc4nnc(C)c(C)n4)cc3)nc2n(CCC)c1=O,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CC=C(C=C3)OCC(=O)NN
TRZ00311,Cc1nnc(Cn2c(-c3nonc3N)nc3ccccc32)nc1C,C1=CC=C2C(=C1)N=C(N2CC(=O)NN)C3=NON=C3N
TRZ00312,CCOc1ccc(-c2cc(-c3nnc(C)c(C)n3)[nH]n2)cc1,CCOC1=CC=C(C=C1)C2=NNC(=C2)C(=O)NN
TRZ00313,COc1ccc(-c2cc(-c3nnc(C)c(C)n3)[nH]n2)cc1,COC1=CC=C(C=C1)C2=NNC(=C2)C(=O)NN
TRZ00314,Cc1nnc(-c2ccc(COc3ccc4ccccc4c3)cc2)nc1C,C1=CC=C2C=C(C=CC2=C1)OCC3=CC=C(C=C3)C(=O)NN
TRZ00315,Cc1nnc(-c2cccc(COc3ccccc3Br)c2)nc1C,C1=CC=C(C(=C1)OCC2=CC(=CC=C2)C(=O)NN)Br
TRZ00316,COc1ccc(OCc2cccc(-c3nnc(C)c(C)n3)c2)cc1,COC1=CC=C(C=C1)OCC2=CC(=CC=C2)C(=O)NN
TRZ00317,Cc1nnc(-c2cccc(COc3cccc(Br)c3)c2)nc1C,C1=CC(=CC(=C1)C(=O)NN)COC2=CC(=CC=C2)Br
TRZ00318,Cc1nnc(-c2ccc(COc3ccc4c(c3)CCC4)cc2)nc1C,C1CC2=C(C1)C=C(C=C2)OCC3=CC=C(C=C3)C(=O)NN
TRZ00319,COc1ccc2nc(SCc3nnc(C)c(C)n3)cc(C)c2c1,CC1=CC(=NC2=C1C=C(C=C2)OC)SCC(=O)NN
TRZ00320,Cc1nnc(/C(=C\c2cccs2)NC(=O)c2ccccc2)nc1C,C1=CC=C(C=C1)C(=O)N/C(=C/C2=CC=CS2)/C(=O)NN
TRZ00321,CC1=Nc2ccc(Br)cc2C(c2ccccc2)N1Cc1nnc(C)c(C)n1,CC1=NC2=C(C=C(C=C2)Br)C(N1CC(=O)NN)C3=CC=CC=C3
TRZ00322,Cc1nnc(CN2C(=O)Nc3ccc(Br)cc3C2c2ccccc2)nc1C,C1=CC=C(C=C1)C2C3=C(C=CC(=C3)Br)NC(=O)N2CC(=O)NN
TRZ00323,Cc1nc(C)c(-c2nnc(-c3ccc(C(C)(C)C)cc3)o2)cc1-c1nnc(C)c(C)n1,CC1=C(C=C(C(=N1)C)C2=NN=C(O2)C3=CC=C(C=C3)C(C)(C)C)C(=O)NN
TRZ00324,Cc1nnc(CNc2cccc(Br)c2)nc1C,C1=CC(=CC(=C1)Br)NCC(=O)NN
TRZ00325,CCn1cc(-c2nnc(C)c(C)n2)c(=O)c2cc(F)c(NC3CCCCC3)cc21,CCN1C=C(C(=O)C2=CC(=C(C=C21)NC3CCCCC3)F)C(=O)NN
TRZ00326,Cc1nnc(COc2ccccc2[N+](=O)[O-])nc1C,C1=CC=C(C(=C1)[N+](=O)[O-])OCC(=O)NN
TRZ00327,Cc1nnc(-c2cc(-c3ccc(Cl)cc3Cl)n[nH]2)nc1C,C1=CC(=C(C=C1Cl)Cl)C2=NNC(=C2)C(=O)NN
TRZ00328,Cc1ccc(COc2ccc(-c3nnc(C)c(C)n3)cc2)cc1,CC1=CC=C(C=C1)COC2=CC=C(C=C2)C(=O)NN
TRZ00329,Cc1nnc(-c2sccc2OCc2ccc(Cl)cc2)nc1C,C1=CC(=CC=C1COC2=C(SC=C2)C(=O)NN)Cl
TRZ00330,Cc1nnc(-c2cc3c(ccc4ccccc43)o2)nc1C,C1=CC=C2C(=C1)C=CC3=C2C=C(O3)C(=O)NN
TRZ00331,Cc1nnc(C2CC2c2ccccc2)nc1C,C1C(C1C(=O)NN)C2=CC=CC=C2
TRZ00332,Cc1nnc(CN2C(=O)N(c3ccc(Cl)cc3)C(N(O)C(=O)Nc3ccc(Cl)cc3)C2(C)C)nc1C,CC1(C(N(C(=O)N1CC(=O)NN)C2=CC=C(C=C2)Cl)N(C(=O)NC3=CC=C(C=C3)Cl)O)C
TRZ00333,COc1ccc(C2=Nc3ccc(Br)cc3C(c3ccccc3)N2Cc2nnc(C)c(C)n2)cc1,COC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)Br)C(N2CC(=O)NN)C4=CC=CC=C4
TRZ00334,Cc1nnc(-c2ccc(N3CCN(c4ccc(-c5nnc(C)c(C)n5)cc4)CC3)cc2)nc1C,C1CN(CCN1C2=CC=C(C=C2)C(=O)NN)C3=CC=C(C=C3)C(=O)NN
TRZ00335,Cc1nnc(/C=C/c2ccc(Cl)cc2Cl)nc1C,C1=CC(=C(C=C1Cl)Cl)/C=C/C(=O)NN
TRZ00336,Cc1nnc(Cc2c(C)n(Cc3cccc(Cl)c3)c3ccc(C(=O)O)cc23)nc1C,CC1=C(C2=C(N1CC3=CC(=CC=C3)Cl)C=CC(=C2)C(=O)O)CC(=O)NN
TRZ00337,Cc1ccc(Sc2cncc3sc(-c4nnc(C)c(C)n4)cc23)cc1,CC1=CC=C(C=C1)SC2=C3C=C(SC3=CN=C2)C(=O)NN
TRZ00338,COc1ccc2c(c1)c(Cc1nnc(C)c(C)n1)c(Br)n2Cc1ccccc1,COC1=CC2=C(C=C1)N(C(=C2CC(=O)NN)Br)CC3=CC=CC=C3
TRZ00339,COc1ccc2c(c1)c(Cc1nnc(C)c(C)n1)c(Cl)n2Cc1ccccc1,COC1=CC2=C(C=C1)N(C(=C2CC(=O)NN)Cl)CC3=CC=CC=C3
TRZ00340,COc1ccc2c(c1)c(Cc1nnc(C)c(C)n1)c(SC)n2Cc1ccccc1,COC1=CC2=C(C=C1)N(C(=C2CC(=O)NN)SC)CC3=CC=CC=C3
TRZ00341,COc1ccc2c(c1)c(Cc1nnc(C)c(C)n1)c(C)n2Cc1c(Cl)cccc1Cl,CC1=C(C2=C(N1CC3=C(C=CC=C3Cl)Cl)C=CC(=C2)OC)CC(=O)NN
TRZ00342,CCc1c(Cc2nnc(C)c(C)n2)c2cc(OC)ccc2n1Cc1ccccc1,CCC1=C(C2=C(N1CC3=CC=CC=C3)C=CC(=C2)OC)CC(=O)NN
TRZ00343,COc1cccc2c1c(Cc1nnc(C)c(C)n1)c(C)n2Cc1ccccc1,CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC=C2OC)CC(=O)NN
TRZ00344,Cc1nnc(Cc2c(C)n(Cc3ccccc3)c3ccc(-c4ccccc4)cc23)nc1C,CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC(=C2)C4=CC=CC=C4)CC(=O)NN
TRZ00345,COc1ccc2c(c1)c(Cc1nnc(C)c(C)n1)c(C)n2Cc1cccc(-c2ccccc2)c1,CC1=C(C2=C(N1CC3=CC(=CC=C3)C4=CC=CC=C4)C=CC(=C2)OC)CC(=O)NN
TRZ00346,COc1ccc2c(c1)c(Cc1nnc(C)c(C)n1)c(C)n2Cc1ccccc1,CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC(=C2)OC)CC(=O)NN
TRZ00347,COc1ccc2c(c1)c(Cc1nnc(C)c(C)n1)c(C1CC1)n2Cc1ccccc1,COC1=CC2=C(C=C1)N(C(=C2CC(=O)NN)C3CC3)CC4=CC=CC=C4
TRZ00348,Cc1nnc(COc2cccc3c2c(CC(N)=O)c(C)n3Cc2ccccc2)nc1C,CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC=C2OCC(=O)NN)CC(=O)N
TRZ00349,COc1ccc2c(c1)c(Cc1nnc(C)c(C)n1)c(C)n2Cc1cccc(OCc2ccccc2)c1,CC1=C(C2=C(N1CC3=CC(=CC=C3)OCC4=CC=CC=C4)C=CC(=C2)OC)CC(=O)NN
TRZ00350,COc1ccc2c(c1)c(Cc1nnc(C)c(C)n1)c(C)n2Cc1ccccc1-c1ccccc1,CC1=C(C2=C(N1CC3=CC=CC=C3C4=CC=CC=C4)C=CC(=C2)OC)CC(=O)NN
