molecule_id,triazine_smiles,metal,cmplx_smiles
TRZ05110,Cc1nnc(-c2cc(-c3ccc(F)c(F)c3)c(=O)n(C)c2)nc1C,Zn2+,Cc1nnc(-c2cc(-c3ccc(F)c(F)c3)c(=O)n(C)c2)nc1C.[Zn+2]
TRZ05110,Cc1nnc(-c2cc(-c3ccc(F)c(F)c3)c(=O)n(C)c2)nc1C,Fe2+,Cc1nnc(-c2cc(-c3ccc(F)c(F)c3)c(=O)n(C)c2)nc1C.[Fe+2]
TRZ05110,Cc1nnc(-c2cc(-c3ccc(F)c(F)c3)c(=O)n(C)c2)nc1C,Fe3+,Cc1nnc(-c2cc(-c3ccc(F)c(F)c3)c(=O)n(C)c2)nc1C.[Fe+3]
TRZ05111,Cc1nnc(-c2cn(C)c(=O)cc2-c2cccc(F)c2)nc1C,Cu2+,Cc1nnc(-c2cn(C)c(=O)cc2-c2cccc(F)c2)nc1C.[Cu+2]
TRZ05111,Cc1nnc(-c2cn(C)c(=O)cc2-c2cccc(F)c2)nc1C,Zn2+,Cc1nnc(-c2cn(C)c(=O)cc2-c2cccc(F)c2)nc1C.[Zn+2]
TRZ05111,Cc1nnc(-c2cn(C)c(=O)cc2-c2cccc(F)c2)nc1C,Fe2+,Cc1nnc(-c2cn(C)c(=O)cc2-c2cccc(F)c2)nc1C.[Fe+2]
TRZ05111,Cc1nnc(-c2cn(C)c(=O)cc2-c2cccc(F)c2)nc1C,Fe3+,Cc1nnc(-c2cn(C)c(=O)cc2-c2cccc(F)c2)nc1C.[Fe+3]
TRZ05113,Cc1nnc(-c2cn(C)c(=O)cc2-c2ccc(F)cc2)nc1C,Cu2+,Cc1nnc(-c2cn(C)c(=O)cc2-c2ccc(F)cc2)nc1C.[Cu+2]
TRZ05113,Cc1nnc(-c2cn(C)c(=O)cc2-c2ccc(F)cc2)nc1C,Zn2+,Cc1nnc(-c2cn(C)c(=O)cc2-c2ccc(F)cc2)nc1C.[Zn+2]
TRZ05113,Cc1nnc(-c2cn(C)c(=O)cc2-c2ccc(F)cc2)nc1C,Fe2+,Cc1nnc(-c2cn(C)c(=O)cc2-c2ccc(F)cc2)nc1C.[Fe+2]
TRZ05113,Cc1nnc(-c2cn(C)c(=O)cc2-c2ccc(F)cc2)nc1C,Fe3+,Cc1nnc(-c2cn(C)c(=O)cc2-c2ccc(F)cc2)nc1C.[Fe+3]
TRZ05115,Cc1nnc(-c2c(N)cccc2-c2ccc(F)cc2)nc1C,Cu2+,Cc1nnc(-c2c(N)cccc2-c2ccc(F)cc2)nc1C.[Cu+2]
TRZ05115,Cc1nnc(-c2c(N)cccc2-c2ccc(F)cc2)nc1C,Zn2+,Cc1nnc(-c2c(N)cccc2-c2ccc(F)cc2)nc1C.[Zn+2]
TRZ05115,Cc1nnc(-c2c(N)cccc2-c2ccc(F)cc2)nc1C,Fe2+,Cc1nnc(-c2c(N)cccc2-c2ccc(F)cc2)nc1C.[Fe+2]
TRZ05115,Cc1nnc(-c2c(N)cccc2-c2ccc(F)cc2)nc1C,Fe3+,Cc1nnc(-c2c(N)cccc2-c2ccc(F)cc2)nc1C.[Fe+3]
TRZ05117,Cc1nnc(-c2scnc2C(F)(F)F)nc1C,Cu2+,Cc1nnc(-c2scnc2C(F)(F)F)nc1C.[Cu+2]
TRZ05117,Cc1nnc(-c2scnc2C(F)(F)F)nc1C,Zn2+,Cc1nnc(-c2scnc2C(F)(F)F)nc1C.[Zn+2]
TRZ05117,Cc1nnc(-c2scnc2C(F)(F)F)nc1C,Fe2+,Cc1nnc(-c2scnc2C(F)(F)F)nc1C.[Fe+2]
TRZ05117,Cc1nnc(-c2scnc2C(F)(F)F)nc1C,Fe3+,Cc1nnc(-c2scnc2C(F)(F)F)nc1C.[Fe+3]
TRZ05121,Cc1nnc(-c2c(N)cccc2-c2cccc(F)c2)nc1C,Cu2+,Cc1nnc(-c2c(N)cccc2-c2cccc(F)c2)nc1C.[Cu+2]
TRZ05121,Cc1nnc(-c2c(N)cccc2-c2cccc(F)c2)nc1C,Zn2+,Cc1nnc(-c2c(N)cccc2-c2cccc(F)c2)nc1C.[Zn+2]
TRZ05121,Cc1nnc(-c2c(N)cccc2-c2cccc(F)c2)nc1C,Fe2+,Cc1nnc(-c2c(N)cccc2-c2cccc(F)c2)nc1C.[Fe+2]
TRZ05121,Cc1nnc(-c2c(N)cccc2-c2cccc(F)c2)nc1C,Fe3+,Cc1nnc(-c2c(N)cccc2-c2cccc(F)c2)nc1C.[Fe+3]
TRZ05124,Cc1nnc(-c2cccnc2-c2ccc(C(F)(F)F)cc2)nc1C,Cu2+,Cc1nnc(-c2cccnc2-c2ccc(C(F)(F)F)cc2)nc1C.[Cu+2]
TRZ05124,Cc1nnc(-c2cccnc2-c2ccc(C(F)(F)F)cc2)nc1C,Zn2+,Cc1nnc(-c2cccnc2-c2ccc(C(F)(F)F)cc2)nc1C.[Zn+2]
TRZ05124,Cc1nnc(-c2cccnc2-c2ccc(C(F)(F)F)cc2)nc1C,Fe2+,Cc1nnc(-c2cccnc2-c2ccc(C(F)(F)F)cc2)nc1C.[Fe+2]
TRZ05124,Cc1nnc(-c2cccnc2-c2ccc(C(F)(F)F)cc2)nc1C,Fe3+,Cc1nnc(-c2cccnc2-c2ccc(C(F)(F)F)cc2)nc1C.[Fe+3]
TRZ05126,Cc1nnc(-c2cc3cc(N)nnc3c(F)c2Nc2ccc(Br)cc2F)nc1C,Cu2+,Cc1nnc(-c2cc3cc(N)nnc3c(F)c2Nc2ccc(Br)cc2F)nc1C.[Cu+2]
TRZ05126,Cc1nnc(-c2cc3cc(N)nnc3c(F)c2Nc2ccc(Br)cc2F)nc1C,Zn2+,Cc1nnc(-c2cc3cc(N)nnc3c(F)c2Nc2ccc(Br)cc2F)nc1C.[Zn+2]
TRZ05126,Cc1nnc(-c2cc3cc(N)nnc3c(F)c2Nc2ccc(Br)cc2F)nc1C,Fe2+,Cc1nnc(-c2cc3cc(N)nnc3c(F)c2Nc2ccc(Br)cc2F)nc1C.[Fe+2]
TRZ05126,Cc1nnc(-c2cc3cc(N)nnc3c(F)c2Nc2ccc(Br)cc2F)nc1C,Fe3+,Cc1nnc(-c2cc3cc(N)nnc3c(F)c2Nc2ccc(Br)cc2F)nc1C.[Fe+3]
TRZ05127,Cc1nnc(-c2ccc(F)c(Cl)n2)nc1C,Cu2+,Cc1nnc(-c2ccc(F)c(Cl)n2)nc1C.[Cu+2]
TRZ05127,Cc1nnc(-c2ccc(F)c(Cl)n2)nc1C,Zn2+,Cc1nnc(-c2ccc(F)c(Cl)n2)nc1C.[Zn+2]
TRZ05127,Cc1nnc(-c2ccc(F)c(Cl)n2)nc1C,Fe2+,Cc1nnc(-c2ccc(F)c(Cl)n2)nc1C.[Fe+2]
TRZ05127,Cc1nnc(-c2ccc(F)c(Cl)n2)nc1C,Fe3+,Cc1nnc(-c2ccc(F)c(Cl)n2)nc1C.[Fe+3]
TRZ05130,COc1cccc(C2(Nc3ncc(-c4nnc(C)c(C)n4)c(C(=O)C(F)F)n3)CC2)c1,Cu2+,COc1cccc(C2(Nc3ncc(-c4nnc(C)c(C)n4)c(C(=O)C(F)F)n3)CC2)c1.[Cu+2]
TRZ05130,COc1cccc(C2(Nc3ncc(-c4nnc(C)c(C)n4)c(C(=O)C(F)F)n3)CC2)c1,Zn2+,COc1cccc(C2(Nc3ncc(-c4nnc(C)c(C)n4)c(C(=O)C(F)F)n3)CC2)c1.[Zn+2]
TRZ05130,COc1cccc(C2(Nc3ncc(-c4nnc(C)c(C)n4)c(C(=O)C(F)F)n3)CC2)c1,Fe2+,COc1cccc(C2(Nc3ncc(-c4nnc(C)c(C)n4)c(C(=O)C(F)F)n3)CC2)c1.[Fe+2]
TRZ05130,COc1cccc(C2(Nc3ncc(-c4nnc(C)c(C)n4)c(C(=O)C(F)F)n3)CC2)c1,Fe3+,COc1cccc(C2(Nc3ncc(-c4nnc(C)c(C)n4)c(C(=O)C(F)F)n3)CC2)c1.[Fe+3]
TRZ05134,Cc1nnc(-c2occc2-c2ccc(F)cc2)nc1C,Cu2+,Cc1nnc(-c2occc2-c2ccc(F)cc2)nc1C.[Cu+2]
TRZ05134,Cc1nnc(-c2occc2-c2ccc(F)cc2)nc1C,Zn2+,Cc1nnc(-c2occc2-c2ccc(F)cc2)nc1C.[Zn+2]
TRZ05134,Cc1nnc(-c2occc2-c2ccc(F)cc2)nc1C,Fe2+,Cc1nnc(-c2occc2-c2ccc(F)cc2)nc1C.[Fe+2]
TRZ05134,Cc1nnc(-c2occc2-c2ccc(F)cc2)nc1C,Fe3+,Cc1nnc(-c2occc2-c2ccc(F)cc2)nc1C.[Fe+3]
TRZ05135,Cc1nnc(-c2cn(C)c(=O)c(F)c2-c2ccc(Br)cc2F)nc1C,Cu2+,Cc1nnc(-c2cn(C)c(=O)c(F)c2-c2ccc(Br)cc2F)nc1C.[Cu+2]
TRZ05135,Cc1nnc(-c2cn(C)c(=O)c(F)c2-c2ccc(Br)cc2F)nc1C,Zn2+,Cc1nnc(-c2cn(C)c(=O)c(F)c2-c2ccc(Br)cc2F)nc1C.[Zn+2]
TRZ05135,Cc1nnc(-c2cn(C)c(=O)c(F)c2-c2ccc(Br)cc2F)nc1C,Fe2+,Cc1nnc(-c2cn(C)c(=O)c(F)c2-c2ccc(Br)cc2F)nc1C.[Fe+2]
TRZ05135,Cc1nnc(-c2cn(C)c(=O)c(F)c2-c2ccc(Br)cc2F)nc1C,Fe3+,Cc1nnc(-c2cn(C)c(=O)c(F)c2-c2ccc(Br)cc2F)nc1C.[Fe+3]
TRZ05139,COc1ccc(C(F)(F)F)cc1-c1nnc(C)c(C)n1,Cu2+,COc1ccc(C(F)(F)F)cc1-c1nnc(C)c(C)n1.[Cu+2]
TRZ05139,COc1ccc(C(F)(F)F)cc1-c1nnc(C)c(C)n1,Zn2+,COc1ccc(C(F)(F)F)cc1-c1nnc(C)c(C)n1.[Zn+2]
TRZ05139,COc1ccc(C(F)(F)F)cc1-c1nnc(C)c(C)n1,Fe2+,COc1ccc(C(F)(F)F)cc1-c1nnc(C)c(C)n1.[Fe+2]
TRZ05139,COc1ccc(C(F)(F)F)cc1-c1nnc(C)c(C)n1,Fe3+,COc1ccc(C(F)(F)F)cc1-c1nnc(C)c(C)n1.[Fe+3]
TRZ05141,Cc1nnc(-c2cc(-c3cccc(F)c3)c(=O)n(C)c2)nc1C,Cu2+,Cc1nnc(-c2cc(-c3cccc(F)c3)c(=O)n(C)c2)nc1C.[Cu+2]
TRZ05141,Cc1nnc(-c2cc(-c3cccc(F)c3)c(=O)n(C)c2)nc1C,Zn2+,Cc1nnc(-c2cc(-c3cccc(F)c3)c(=O)n(C)c2)nc1C.[Zn+2]
TRZ05141,Cc1nnc(-c2cc(-c3cccc(F)c3)c(=O)n(C)c2)nc1C,Fe2+,Cc1nnc(-c2cc(-c3cccc(F)c3)c(=O)n(C)c2)nc1C.[Fe+2]
TRZ05141,Cc1nnc(-c2cc(-c3cccc(F)c3)c(=O)n(C)c2)nc1C,Fe3+,Cc1nnc(-c2cc(-c3cccc(F)c3)c(=O)n(C)c2)nc1C.[Fe+3]
TRZ05144,Cc1nnc(-c2c(N)cccc2-c2cccc(C(F)(F)F)c2)nc1C,Cu2+,Cc1nnc(-c2c(N)cccc2-c2cccc(C(F)(F)F)c2)nc1C.[Cu+2]
TRZ05144,Cc1nnc(-c2c(N)cccc2-c2cccc(C(F)(F)F)c2)nc1C,Zn2+,Cc1nnc(-c2c(N)cccc2-c2cccc(C(F)(F)F)c2)nc1C.[Zn+2]
TRZ05144,Cc1nnc(-c2c(N)cccc2-c2cccc(C(F)(F)F)c2)nc1C,Fe2+,Cc1nnc(-c2c(N)cccc2-c2cccc(C(F)(F)F)c2)nc1C.[Fe+2]
TRZ05144,Cc1nnc(-c2c(N)cccc2-c2cccc(C(F)(F)F)c2)nc1C,Fe3+,Cc1nnc(-c2c(N)cccc2-c2cccc(C(F)(F)F)c2)nc1C.[Fe+3]
TRZ05146,Cc1nnc(-c2cc(=O)c3cc(F)ccc3n2C2CCCCC2)nc1C,Cu2+,Cc1nnc(-c2cc(=O)c3cc(F)ccc3n2C2CCCCC2)nc1C.[Cu+2]
TRZ05146,Cc1nnc(-c2cc(=O)c3cc(F)ccc3n2C2CCCCC2)nc1C,Zn2+,Cc1nnc(-c2cc(=O)c3cc(F)ccc3n2C2CCCCC2)nc1C.[Zn+2]
TRZ05146,Cc1nnc(-c2cc(=O)c3cc(F)ccc3n2C2CCCCC2)nc1C,Fe2+,Cc1nnc(-c2cc(=O)c3cc(F)ccc3n2C2CCCCC2)nc1C.[Fe+2]
TRZ05146,Cc1nnc(-c2cc(=O)c3cc(F)ccc3n2C2CCCCC2)nc1C,Fe3+,Cc1nnc(-c2cc(=O)c3cc(F)ccc3n2C2CCCCC2)nc1C.[Fe+3]
TRZ05148,CCC(=O)NN=C(c1cccc(C(F)(F)F)c1)c1nnc(C)c(C)n1,Cu2+,CCC(=O)NN=C(c1cccc(C(F)(F)F)c1)c1nnc(C)c(C)n1.[Cu+2]
TRZ05148,CCC(=O)NN=C(c1cccc(C(F)(F)F)c1)c1nnc(C)c(C)n1,Zn2+,CCC(=O)NN=C(c1cccc(C(F)(F)F)c1)c1nnc(C)c(C)n1.[Zn+2]
TRZ05148,CCC(=O)NN=C(c1cccc(C(F)(F)F)c1)c1nnc(C)c(C)n1,Fe2+,CCC(=O)NN=C(c1cccc(C(F)(F)F)c1)c1nnc(C)c(C)n1.[Fe+2]
TRZ05148,CCC(=O)NN=C(c1cccc(C(F)(F)F)c1)c1nnc(C)c(C)n1,Fe3+,CCC(=O)NN=C(c1cccc(C(F)(F)F)c1)c1nnc(C)c(C)n1.[Fe+3]
TRZ05151,CC(=O)NN=C(c1ccc(F)cc1)c1nnc(C)c(C)n1,Cu2+,CC(=O)NN=C(c1ccc(F)cc1)c1nnc(C)c(C)n1.[Cu+2]
TRZ05151,CC(=O)NN=C(c1ccc(F)cc1)c1nnc(C)c(C)n1,Zn2+,CC(=O)NN=C(c1ccc(F)cc1)c1nnc(C)c(C)n1.[Zn+2]
TRZ05151,CC(=O)NN=C(c1ccc(F)cc1)c1nnc(C)c(C)n1,Fe2+,CC(=O)NN=C(c1ccc(F)cc1)c1nnc(C)c(C)n1.[Fe+2]
TRZ05151,CC(=O)NN=C(c1ccc(F)cc1)c1nnc(C)c(C)n1,Fe3+,CC(=O)NN=C(c1ccc(F)cc1)c1nnc(C)c(C)n1.[Fe+3]
TRZ05152,CCC(=O)NN=C(c1ccc(F)cc1)c1nnc(C)c(C)n1,Cu2+,CCC(=O)NN=C(c1ccc(F)cc1)c1nnc(C)c(C)n1.[Cu+2]
TRZ05152,CCC(=O)NN=C(c1ccc(F)cc1)c1nnc(C)c(C)n1,Zn2+,CCC(=O)NN=C(c1ccc(F)cc1)c1nnc(C)c(C)n1.[Zn+2]
TRZ05152,CCC(=O)NN=C(c1ccc(F)cc1)c1nnc(C)c(C)n1,Fe2+,CCC(=O)NN=C(c1ccc(F)cc1)c1nnc(C)c(C)n1.[Fe+2]
TRZ05152,CCC(=O)NN=C(c1ccc(F)cc1)c1nnc(C)c(C)n1,Fe3+,CCC(=O)NN=C(c1ccc(F)cc1)c1nnc(C)c(C)n1.[Fe+3]
TRZ05153,CCC(=O)NN=C(c1ccc(OC(F)(F)F)cc1)c1nnc(C)c(C)n1,Cu2+,CCC(=O)NN=C(c1ccc(OC(F)(F)F)cc1)c1nnc(C)c(C)n1.[Cu+2]
TRZ05153,CCC(=O)NN=C(c1ccc(OC(F)(F)F)cc1)c1nnc(C)c(C)n1,Zn2+,CCC(=O)NN=C(c1ccc(OC(F)(F)F)cc1)c1nnc(C)c(C)n1.[Zn+2]
TRZ05153,CCC(=O)NN=C(c1ccc(OC(F)(F)F)cc1)c1nnc(C)c(C)n1,Fe2+,CCC(=O)NN=C(c1ccc(OC(F)(F)F)cc1)c1nnc(C)c(C)n1.[Fe+2]
TRZ05153,CCC(=O)NN=C(c1ccc(OC(F)(F)F)cc1)c1nnc(C)c(C)n1,Fe3+,CCC(=O)NN=C(c1ccc(OC(F)(F)F)cc1)c1nnc(C)c(C)n1.[Fe+3]
TRZ05154,COc1c(N2CCN(C)C(C)C2)c(F)cc2c(=O)c(-c3nnc(C)c(C)n3)cn(C3CC3)c12,Cu2+,COc1c(N2CCN(C)C(C)C2)c(F)cc2c(=O)c(-c3nnc(C)c(C)n3)cn(C3CC3)c12.[Cu+2]
TRZ05154,COc1c(N2CCN(C)C(C)C2)c(F)cc2c(=O)c(-c3nnc(C)c(C)n3)cn(C3CC3)c12,Zn2+,COc1c(N2CCN(C)C(C)C2)c(F)cc2c(=O)c(-c3nnc(C)c(C)n3)cn(C3CC3)c12.[Zn+2]
TRZ05154,COc1c(N2CCN(C)C(C)C2)c(F)cc2c(=O)c(-c3nnc(C)c(C)n3)cn(C3CC3)c12,Fe2+,COc1c(N2CCN(C)C(C)C2)c(F)cc2c(=O)c(-c3nnc(C)c(C)n3)cn(C3CC3)c12.[Fe+2]
TRZ05154,COc1c(N2CCN(C)C(C)C2)c(F)cc2c(=O)c(-c3nnc(C)c(C)n3)cn(C3CC3)c12,Fe3+,COc1c(N2CCN(C)C(C)C2)c(F)cc2c(=O)c(-c3nnc(C)c(C)n3)cn(C3CC3)c12.[Fe+3]
TRZ05156,Cc1cc(-c2c(OCc3nnc(C)c(C)n3)nc(N)nc2-c2ccc(F)cc2)cc(C(F)F)n1,Cu2+,Cc1cc(-c2c(OCc3nnc(C)c(C)n3)nc(N)nc2-c2ccc(F)cc2)cc(C(F)F)n1.[Cu+2]
TRZ05156,Cc1cc(-c2c(OCc3nnc(C)c(C)n3)nc(N)nc2-c2ccc(F)cc2)cc(C(F)F)n1,Zn2+,Cc1cc(-c2c(OCc3nnc(C)c(C)n3)nc(N)nc2-c2ccc(F)cc2)cc(C(F)F)n1.[Zn+2]
TRZ05156,Cc1cc(-c2c(OCc3nnc(C)c(C)n3)nc(N)nc2-c2ccc(F)cc2)cc(C(F)F)n1,Fe2+,Cc1cc(-c2c(OCc3nnc(C)c(C)n3)nc(N)nc2-c2ccc(F)cc2)cc(C(F)F)n1.[Fe+2]
TRZ05156,Cc1cc(-c2c(OCc3nnc(C)c(C)n3)nc(N)nc2-c2ccc(F)cc2)cc(C(F)F)n1,Fe3+,Cc1cc(-c2c(OCc3nnc(C)c(C)n3)nc(N)nc2-c2ccc(F)cc2)cc(C(F)F)n1.[Fe+3]
TRZ05157,Cc1nnc(-c2ccc(-c3ccc(OC(F)(F)F)cc3)o2)nc1C,Cu2+,Cc1nnc(-c2ccc(-c3ccc(OC(F)(F)F)cc3)o2)nc1C.[Cu+2]
TRZ05157,Cc1nnc(-c2ccc(-c3ccc(OC(F)(F)F)cc3)o2)nc1C,Zn2+,Cc1nnc(-c2ccc(-c3ccc(OC(F)(F)F)cc3)o2)nc1C.[Zn+2]
TRZ05157,Cc1nnc(-c2ccc(-c3ccc(OC(F)(F)F)cc3)o2)nc1C,Fe2+,Cc1nnc(-c2ccc(-c3ccc(OC(F)(F)F)cc3)o2)nc1C.[Fe+2]
TRZ05157,Cc1nnc(-c2ccc(-c3ccc(OC(F)(F)F)cc3)o2)nc1C,Fe3+,Cc1nnc(-c2ccc(-c3ccc(OC(F)(F)F)cc3)o2)nc1C.[Fe+3]
TRZ05158,Cc1nnc(C2CC(C(=O)Nc3ccc(F)c(Cl)c3)N(C)SN2)nc1C,Cu2+,Cc1nnc(C2CC(C(=O)Nc3ccc(F)c(Cl)c3)N(C)SN2)nc1C.[Cu+2]
TRZ05158,Cc1nnc(C2CC(C(=O)Nc3ccc(F)c(Cl)c3)N(C)SN2)nc1C,Zn2+,Cc1nnc(C2CC(C(=O)Nc3ccc(F)c(Cl)c3)N(C)SN2)nc1C.[Zn+2]
TRZ05158,Cc1nnc(C2CC(C(=O)Nc3ccc(F)c(Cl)c3)N(C)SN2)nc1C,Fe2+,Cc1nnc(C2CC(C(=O)Nc3ccc(F)c(Cl)c3)N(C)SN2)nc1C.[Fe+2]
TRZ05158,Cc1nnc(C2CC(C(=O)Nc3ccc(F)c(Cl)c3)N(C)SN2)nc1C,Fe3+,Cc1nnc(C2CC(C(=O)Nc3ccc(F)c(Cl)c3)N(C)SN2)nc1C.[Fe+3]
TRZ05165,Cc1nnc(-c2cc(-c3ccc4ncnc(C)c4c3)c(-c3ccc(F)cc3)nc2N)nc1C,Cu2+,Cc1nnc(-c2cc(-c3ccc4ncnc(C)c4c3)c(-c3ccc(F)cc3)nc2N)nc1C.[Cu+2]
TRZ05165,Cc1nnc(-c2cc(-c3ccc4ncnc(C)c4c3)c(-c3ccc(F)cc3)nc2N)nc1C,Zn2+,Cc1nnc(-c2cc(-c3ccc4ncnc(C)c4c3)c(-c3ccc(F)cc3)nc2N)nc1C.[Zn+2]
TRZ05165,Cc1nnc(-c2cc(-c3ccc4ncnc(C)c4c3)c(-c3ccc(F)cc3)nc2N)nc1C,Fe2+,Cc1nnc(-c2cc(-c3ccc4ncnc(C)c4c3)c(-c3ccc(F)cc3)nc2N)nc1C.[Fe+2]
TRZ05165,Cc1nnc(-c2cc(-c3ccc4ncnc(C)c4c3)c(-c3ccc(F)cc3)nc2N)nc1C,Fe3+,Cc1nnc(-c2cc(-c3ccc4ncnc(C)c4c3)c(-c3ccc(F)cc3)nc2N)nc1C.[Fe+3]
TRZ05168,Cc1nnc(-c2c(NS(=O)(=O)c3ccccc3)ccc(Cl)c2F)nc1C,Cu2+,Cc1nnc(-c2c(NS(=O)(=O)c3ccccc3)ccc(Cl)c2F)nc1C.[Cu+2]
TRZ05168,Cc1nnc(-c2c(NS(=O)(=O)c3ccccc3)ccc(Cl)c2F)nc1C,Zn2+,Cc1nnc(-c2c(NS(=O)(=O)c3ccccc3)ccc(Cl)c2F)nc1C.[Zn+2]
TRZ05168,Cc1nnc(-c2c(NS(=O)(=O)c3ccccc3)ccc(Cl)c2F)nc1C,Fe2+,Cc1nnc(-c2c(NS(=O)(=O)c3ccccc3)ccc(Cl)c2F)nc1C.[Fe+2]
TRZ05168,Cc1nnc(-c2c(NS(=O)(=O)c3ccccc3)ccc(Cl)c2F)nc1C,Fe3+,Cc1nnc(-c2c(NS(=O)(=O)c3ccccc3)ccc(Cl)c2F)nc1C.[Fe+3]
TRZ05169,Cc1nnc(C(N)c2ccc(F)c(Br)c2)nc1C,Cu2+,Cc1nnc(C(N)c2ccc(F)c(Br)c2)nc1C.[Cu+2]
TRZ05169,Cc1nnc(C(N)c2ccc(F)c(Br)c2)nc1C,Zn2+,Cc1nnc(C(N)c2ccc(F)c(Br)c2)nc1C.[Zn+2]
TRZ05169,Cc1nnc(C(N)c2ccc(F)c(Br)c2)nc1C,Fe2+,Cc1nnc(C(N)c2ccc(F)c(Br)c2)nc1C.[Fe+2]
TRZ05169,Cc1nnc(C(N)c2ccc(F)c(Br)c2)nc1C,Fe3+,Cc1nnc(C(N)c2ccc(F)c(Br)c2)nc1C.[Fe+3]
TRZ05171,Cc1nnc(C(C)Oc2c(F)cc(F)cc2F)nc1C,Cu2+,Cc1nnc(C(C)Oc2c(F)cc(F)cc2F)nc1C.[Cu+2]
TRZ05171,Cc1nnc(C(C)Oc2c(F)cc(F)cc2F)nc1C,Zn2+,Cc1nnc(C(C)Oc2c(F)cc(F)cc2F)nc1C.[Zn+2]
TRZ05171,Cc1nnc(C(C)Oc2c(F)cc(F)cc2F)nc1C,Fe2+,Cc1nnc(C(C)Oc2c(F)cc(F)cc2F)nc1C.[Fe+2]
TRZ05171,Cc1nnc(C(C)Oc2c(F)cc(F)cc2F)nc1C,Fe3+,Cc1nnc(C(C)Oc2c(F)cc(F)cc2F)nc1C.[Fe+3]
TRZ05176,Cc1nnc(-c2cnc(NC3(c4ccccc4)CC3)nc2C(=O)C(F)F)nc1C,Cu2+,Cc1nnc(-c2cnc(NC3(c4ccccc4)CC3)nc2C(=O)C(F)F)nc1C.[Cu+2]
TRZ05176,Cc1nnc(-c2cnc(NC3(c4ccccc4)CC3)nc2C(=O)C(F)F)nc1C,Zn2+,Cc1nnc(-c2cnc(NC3(c4ccccc4)CC3)nc2C(=O)C(F)F)nc1C.[Zn+2]
TRZ05176,Cc1nnc(-c2cnc(NC3(c4ccccc4)CC3)nc2C(=O)C(F)F)nc1C,Fe2+,Cc1nnc(-c2cnc(NC3(c4ccccc4)CC3)nc2C(=O)C(F)F)nc1C.[Fe+2]
TRZ05176,Cc1nnc(-c2cnc(NC3(c4ccccc4)CC3)nc2C(=O)C(F)F)nc1C,Fe3+,Cc1nnc(-c2cnc(NC3(c4ccccc4)CC3)nc2C(=O)C(F)F)nc1C.[Fe+3]
TRZ05177,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCC3)nc2C(=O)C(F)F)nc1C,Cu2+,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCC3)nc2C(=O)C(F)F)nc1C.[Cu+2]
TRZ05177,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCC3)nc2C(=O)C(F)F)nc1C,Zn2+,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCC3)nc2C(=O)C(F)F)nc1C.[Zn+2]
TRZ05177,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCC3)nc2C(=O)C(F)F)nc1C,Fe2+,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCC3)nc2C(=O)C(F)F)nc1C.[Fe+2]
TRZ05177,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCC3)nc2C(=O)C(F)F)nc1C,Fe3+,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCC3)nc2C(=O)C(F)F)nc1C.[Fe+3]
TRZ05178,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCCC3)nc2C(=O)C(F)F)nc1C,Cu2+,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCCC3)nc2C(=O)C(F)F)nc1C.[Cu+2]
TRZ05178,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCCC3)nc2C(=O)C(F)F)nc1C,Zn2+,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCCC3)nc2C(=O)C(F)F)nc1C.[Zn+2]
TRZ05178,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCCC3)nc2C(=O)C(F)F)nc1C,Fe2+,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCCC3)nc2C(=O)C(F)F)nc1C.[Fe+2]
TRZ05178,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCCC3)nc2C(=O)C(F)F)nc1C,Fe3+,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCCC3)nc2C(=O)C(F)F)nc1C.[Fe+3]
TRZ05179,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCCCC3)nc2C(=O)C(F)F)nc1C,Cu2+,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCCCC3)nc2C(=O)C(F)F)nc1C.[Cu+2]
TRZ05179,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCCCC3)nc2C(=O)C(F)F)nc1C,Zn2+,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCCCC3)nc2C(=O)C(F)F)nc1C.[Zn+2]
TRZ05179,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCCCC3)nc2C(=O)C(F)F)nc1C,Fe2+,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCCCC3)nc2C(=O)C(F)F)nc1C.[Fe+2]
TRZ05179,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCCCC3)nc2C(=O)C(F)F)nc1C,Fe3+,Cc1nnc(-c2cnc(NC3(c4ccccc4)CCCCC3)nc2C(=O)C(F)F)nc1C.[Fe+3]
